Reactants_SMILES,Products_SMILES,Reaction_SMILES,ROOT:RX_ID,ROOT:RX_NVAR,ROOT:RX_RANK,ROOT:RX_RTYP,ROOT:RX_RCT,ROOT:RX_PRO,ROOT:RX_BIN,ROOT:RXD:CL,ROOT:RXD:STP,ROOT:RXD:T,ROOT:RXD:TYP,ROOT:RXD:SUB,ROOT:RXD:SOL,ROOT:RXD:citation,ROOT:COPYRIGHT:COPYRIGHT,ROOT:RXD:TIM,ROOT:RXD:COND,ROOT:RXD:PH,ROOT:RXD:LCN,ROOT:RXD:COM,ROOT:RXD:RGT,ROOT:RXD:YPRO,ROOT:RXD:YD,ROOT:RXD:NYD,ROOT:RXD:PRT,ROOT:RXD:RXDES,ROOT:RXD:YDO,ROOT:RXD:SNR,ROOT:RXD:SRCT,ROOT:RXD:LB,ROOT:RXD:TI,ROOT:RXD:TXT,ROOT:RXD:CAT
Cc1ccc(NC(=O)N[C@@H](C)c2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)cc1Cl,,Cc1ccc(NC(=O)N[C@@H](C)c2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)cc1Cl>>,54421303,1,34,half reaction|has preparation,,"1-(3-chloro-4-methylphenyl)-3-((1S)-1-(3-((1-(2,6-dioxopiperidin-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)amino)phenyl)ethyl)urea",,Preparation,1,65,Michael Addition,,"1,4-dioxane",80164639; Patent; DANA FARBER CANCER INSTITUTE; WO2020/117759; A1; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 00162; 00179-00180; 00305-00306,,triethylamine,,,,,,,,,70,Method A: Base-promoted Michael addition,"General procedure: In an 8-mL vial, nucleophile NR2 (0.348 mmol, 1.0 equiv), which was commercially available or prepared in advance as described below, was dissolved in dioxane (1 mL). A solution of",
CCC(NC(=O)Nc1ccc(C)c(Cl)c1)c1cccc(NC2=CC(=O)N(C3CCC(=O)NC3=O)C2=O)c1,,CCC(NC(=O)Nc1ccc(C)c(Cl)c1)c1cccc(NC2=CC(=O)N(C3CCC(=O)NC3=O)C2=O)c1>>,54421304,1,34,half reaction|has preparation,,"1-(3-chloro-4-methylphenyl)-3-(1-(3-((1-(2,6-dioxopiperidin-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)amino)phenyl)propyl)urea",,Preparation,1,65,Michael Addition,,"1,4-dioxane",80164639; Patent; DANA FARBER CANCER INSTITUTE; WO2020/117759; A1; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 00162; 00179-00180; 00307-00308,,triethylamine,,,,,,,,,71,Method A: Base-promoted Michael addition,"General procedure: In an 8-mL vial, nucleophile NR2 (0.348 mmol, 1.0 equiv), which was commercially available or prepared in advance as described below, was dissolved in dioxane (1 mL). A solution of",
Cc1ccc(NC2=CC(=O)N(C3CCC(=O)NC3=O)C2=O)cc1C#N,,Cc1ccc(NC2=CC(=O)N(C3CCC(=O)NC3=O)C2=O)cc1C#N>>,54421305,1,34,half reaction|has preparation,,"5-((1-(2,6-dioxopiperidin-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)amino)-2-methylbenzonitrile",,Preparation,1,65,Michael Addition,,"1,4-dioxane",80164639; Patent; DANA FARBER CANCER INSTITUTE; WO2020/117759; A1; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 00162; 00179-00180; 00183-00184,,triethylamine,,,,,,,,,9,Method A: Base-promoted Michael addition,"General procedure: In an 8-mL vial, nucleophile NR2 (0.348 mmol, 1.0 equiv), which was commercially available or prepared in advance as described below, was dissolved in dioxane (1 mL). A solution of",
Cc1ccc(NC(=O)NC(CC(=O)N(C)C)c2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)cc1Cl,,Cc1ccc(NC(=O)NC(CC(=O)N(C)C)c2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)cc1Cl>>,54421306,1,34,half reaction|has preparation,,"3-(3-(3-chloro-4-methylphenyl)ureido)-3-(3-((1-(2,6-dioxopiperidin-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)amino)phenyl)-N,N-dimethylpropanamide",,Preparation,1,65,Michael Addition,,"1,4-dioxane",80164639; Patent; DANA FARBER CANCER INSTITUTE; WO2020/117759; A1; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 00162; 00179-00180; 00309-00310,,triethylamine,,,,,,,,,72,Method A: Base-promoted Michael addition,"General procedure: In an 8-mL vial, nucleophile NR2 (0.348 mmol, 1.0 equiv), which was commercially available or prepared in advance as described below, was dissolved in dioxane (1 mL). A solution of",
Cc1ccc(NC(=O)NCc2cc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)ccc2Cl)cc1Cl,,Cc1ccc(NC(=O)NCc2cc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)ccc2Cl)cc1Cl>>,54421307,1,34,half reaction|has preparation,,"1-(3-chloro-4-methylphenyl)-3-(2-chloro-5-((1-(2,6-dioxopiperidin-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)amino)benzyl)urea",,Preparation,1,65,Michael Addition,,"1,4-dioxane",80164639; Patent; DANA FARBER CANCER INSTITUTE; WO2020/117759; A1; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 00162; 00179-00180; 00311-00312,,triethylamine,,,,,,,,,73,Method A: Base-promoted Michael addition,"General procedure: In an 8-mL vial, nucleophile NR2 (0.348 mmol, 1.0 equiv), which was commercially available or prepared in advance as described below, was dissolved in dioxane (1 mL). A solution of",
Cc1ccc(NC(=O)CNc2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)cc1Cl,,Cc1ccc(NC(=O)CNc2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)cc1Cl>>,54421308,1,34,half reaction|has preparation,,"N-(3-chloro-4-methylphenyl)-2-((3-((1-(2,6-dioxopiperidin- 3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)amino)phenyl)amino)acetamide",,Preparation,1,65,Michael Addition,,"1,4-dioxane",80164639; Patent; DANA FARBER CANCER INSTITUTE; WO2020/117759; A1; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 00162; 00179-00180; 00313-00314,,triethylamine,,,,,,,,,74,Method A: Base-promoted Michael addition,"General procedure: In an 8-mL vial, nucleophile NR2 (0.348 mmol, 1.0 equiv), which was commercially available or prepared in advance as described below, was dissolved in dioxane (1 mL). A solution of",
O=C1CCC(N2C(=O)C=C(Nc3cccc(CNC(=O)NCc4ccccc4)c3)C2=O)C(=O)N1,,O=C1CCC(N2C(=O)C=C(Nc3cccc(CNC(=O)NCc4ccccc4)c3)C2=O)C(=O)N1>>,54421309,1,34,half reaction|has preparation,,"1-benzyl-3-(3-((1-(2,6-dioxopiperidin-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)amino)benzyl)urea",,Preparation,1,65,Michael Addition,,"1,4-dioxane",80164639; Patent; DANA FARBER CANCER INSTITUTE; WO2020/117759; A1; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 00162; 00179-00180; 00315-00316,,triethylamine,,,,,,,,,75,Method A: Base-promoted Michael addition,"General procedure: In an 8-mL vial, nucleophile NR2 (0.348 mmol, 1.0 equiv), which was commercially available or prepared in advance as described below, was dissolved in dioxane (1 mL). A solution of",
Cc1cc(CNC(=O)NCc2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)ccc1Cl,,Cc1cc(CNC(=O)NCc2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)ccc1Cl>>,54421310,1,34,half reaction|has preparation,,"1-(4-chloro-3-methylbenzyl)-3-(3-((1-(2,6-dioxopiperidin-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)amino)benzyl)urea",,Preparation,1,65,Michael Addition,,"1,4-dioxane",80164639; Patent; DANA FARBER CANCER INSTITUTE; WO2020/117759; A1; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 00162; 00179-00180; 00317-00318,,triethylamine,,,,,,,,,76,Method A: Base-promoted Michael addition,"General procedure: In an 8-mL vial, nucleophile NR2 (0.348 mmol, 1.0 equiv), which was commercially available or prepared in advance as described below, was dissolved in dioxane (1 mL). A solution of",
Cc1ccc(NC(=O)NCc2cc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)ccc2OC(=O)N(C)C)cc1Cl,,Cc1ccc(NC(=O)NCc2cc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)ccc2OC(=O)N(C)C)cc1Cl>>,54421311,1,34,half reaction|has preparation,,"2-((3-(3-chloro-4-methylphenyl)ureido)methyl)-4-((1-(2,6-dioxopiperidin-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)amino)phenyl dimethylcarbamate",,Preparation,1,65,Michael Addition,,"1,4-dioxane",80164639; Patent; DANA FARBER CANCER INSTITUTE; WO2020/117759; A1; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 00162; 00179-00180; 00319-00320,,triethylamine,,,,,,,,,77,Method A: Base-promoted Michael addition,"General procedure: In an 8-mL vial, nucleophile NR2 (0.348 mmol, 1.0 equiv), which was commercially available or prepared in advance as described below, was dissolved in dioxane (1 mL). A solution of",
Cc1ccc(NC(=O)N2Cc3ccc(NC4=CC(=O)N(C5CCC(=O)NC5=O)C4=O)cc3C2)cc1Cl,,Cc1ccc(NC(=O)N2Cc3ccc(NC4=CC(=O)N(C5CCC(=O)NC5=O)C4=O)cc3C2)cc1Cl>>,54421312,1,34,half reaction|has preparation,,"N-(3-chloro-4-methylphenyl)-5-((1-(2,6-dioxopiperidin-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)amino)isoindoline-2-carboxamide",,Preparation,1,65,Michael Addition,,"1,4-dioxane",80164639; Patent; DANA FARBER CANCER INSTITUTE; WO2020/117759; A1; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 00162; 00179-00180; 00321-00322,,triethylamine,,,,,,,,,78,Method A: Base-promoted Michael addition,"General procedure: In an 8-mL vial, nucleophile NR2 (0.348 mmol, 1.0 equiv), which was commercially available or prepared in advance as described below, was dissolved in dioxane (1 mL). A solution of",
Cc1ccc(NC(=O)N2CCc3ccc(NC4=CC(=O)N(C5CCC(=O)NC5=O)C4=O)cc3C2)cc1Cl,,Cc1ccc(NC(=O)N2CCc3ccc(NC4=CC(=O)N(C5CCC(=O)NC5=O)C4=O)cc3C2)cc1Cl>>,54421313,1,34,half reaction|has preparation,,"N-(3-chloro-4-methylphenyl)-7-((1-(2,6-dioxopiperidin-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)amino)-3,4-dihydroisoquinoline-2(1H)-carboxamide",,Preparation,1,65,Michael Addition,,"1,4-dioxane",80164639; Patent; DANA FARBER CANCER INSTITUTE; WO2020/117759; A1; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 00162; 00179-00180; 00323-00324,,triethylamine,,,,,,,,,79,Method A: Base-promoted Michael addition,"General procedure: In an 8-mL vial, nucleophile NR2 (0.348 mmol, 1.0 equiv), which was commercially available or prepared in advance as described below, was dissolved in dioxane (1 mL). A solution of",
Cc1ccc(NC(=O)OCCc2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)cc1Cl,,Cc1ccc(NC(=O)OCCc2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)cc1Cl>>,54421314,1,34,half reaction|has preparation,,"3-((1-(2,6-dioxopiperidin-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)amino)phenethyl (3-chloro-4-methylphenyl)carbamate",,Preparation,1,65,Michael Addition,,"1,4-dioxane",80164639; Patent; DANA FARBER CANCER INSTITUTE; WO2020/117759; A1; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 00162; 00179-00180; 00325-00326,,triethylamine,,,,,,,,,80,Method A: Base-promoted Michael addition,"General procedure: In an 8-mL vial, nucleophile NR2 (0.348 mmol, 1.0 equiv), which was commercially available or prepared in advance as described below, was dissolved in dioxane (1 mL). A solution of",
Cc1ccc(NC(=O)NCc2cc(NC(=O)N(C)C)cc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)cc1Cl,,Cc1ccc(NC(=O)NCc2cc(NC(=O)N(C)C)cc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)cc1Cl>>,54421315,1,34,half reaction|has preparation,,"3-(3-((3-(3-chloro-4-methylphenyl)ureido)methyl)-5-((1-(2,6-dioxopiperidin-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)amino)phenyl)-1,1-dimethylurea",,Preparation,1,65,Michael Addition,,"1,4-dioxane",80164639; Patent; DANA FARBER CANCER INSTITUTE; WO2020/117759; A1; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 00162; 00179-00180; 00327-00328,,triethylamine,,,,,,,,,81,Method A: Base-promoted Michael addition,"General procedure: In an 8-mL vial, nucleophile NR2 (0.348 mmol, 1.0 equiv), which was commercially available or prepared in advance as described below, was dissolved in dioxane (1 mL). A solution of",
O=C1CCC(N2C(=O)C=C(NCc3cccnc3)C2=O)C(=O)N1,,O=C1CCC(N2C(=O)C=C(NCc3cccnc3)C2=O)C(=O)N1>>,54421316,1,34,half reaction|has preparation,,"3-(2,5-dioxo-3-((pyridin-3-ylmethyl)amino)-2,5-dihydro-1H-pyrrol-1-yl)piperidine-2,6-dione",,Preparation,1,20,Michael Addition,,"1,4-dioxane",80164639; Patent; DANA FARBER CANCER INSTITUTE; WO2020/117759; A1; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,1,,,Paragraph 00164; 00175-00176; 00185-00186,,aluminum (III) chloride,,,,,,,,,10,Method B: Lewis-acid promoted Michael addition,"General procedure: In an 8-mL vial, nucleophile NR2 (0.383 mmol, 1.1 equiv), which is commercially available, was dissolved in dioxane (1 mL). A solution of 3-(3-bromo-2,5-dioxo-2,5-dihydro-1H-pyrrol-",
O=C1CCC(N2C(=O)C=C(Nc3cccc(CNC(=O)Nc4ccccc4)c3)C2=O)C(=O)N1,,O=C1CCC(N2C(=O)C=C(Nc3cccc(CNC(=O)Nc4ccccc4)c3)C2=O)C(=O)N1>>,54421317,1,34,half reaction|has preparation,,"1-(3-((1-(2,6-dioxopiperidin-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)amino)benzyl)-3-phenylurea",,Preparation,1,65,Michael Addition,,"1,4-dioxane",80164639; Patent; DANA FARBER CANCER INSTITUTE; WO2020/117759; A1; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 00162; 00179-00180; 00329-00330,,triethylamine,,,,,,,,,82,Method A: Base-promoted Michael addition,"General procedure: In an 8-mL vial, nucleophile NR2 (0.348 mmol, 1.0 equiv), which was commercially available or prepared in advance as described below, was dissolved in dioxane (1 mL). A solution of",
Cc1cc(CNC(=O)NC(C)c2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)ccc1Cl,,Cc1cc(CNC(=O)NC(C)c2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)ccc1Cl>>,54421318,1,34,half reaction|has preparation,,"1-(4-chloro-3-methylbenzyl)-3-(1-(3-((1-(2,6-dioxopiperidin-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)amino)phenyl)ethyl)urea",,Preparation,1,65,Michael Addition,,"1,4-dioxane",80164639; Patent; DANA FARBER CANCER INSTITUTE; WO2020/117759; A1; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 00162; 00179-00180; 00331-00332,,triethylamine,,,,,,,,,83,Method A: Base-promoted Michael addition,"General procedure: In an 8-mL vial, nucleophile NR2 (0.348 mmol, 1.0 equiv), which was commercially available or prepared in advance as described below, was dissolved in dioxane (1 mL). A solution of",
Cc1ccc(CNC(=O)CCc2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)cc1Cl,,Cc1ccc(CNC(=O)CCc2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)cc1Cl>>,54421319,1,34,half reaction|has preparation,,"N-(3-chloro-4-methylbenzyl)-3-(3-((1-(2,6-dioxopiperidin-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)amino)phenyl)propanamide",,Preparation,1,65,Michael Addition,,"1,4-dioxane",80164639; Patent; DANA FARBER CANCER INSTITUTE; WO2020/117759; A1; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 00162; 00179-00180; 00333-00334,,triethylamine,,,,,,,,,84,Method A: Base-promoted Michael addition,"General procedure: In an 8-mL vial, nucleophile NR2 (0.348 mmol, 1.0 equiv), which was commercially available or prepared in advance as described below, was dissolved in dioxane (1 mL). A solution of",
Cc1ccc(CNC(=O)c2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)cc1Cl,,Cc1ccc(CNC(=O)c2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)cc1Cl>>,54421320,1,34,half reaction|has preparation,,"N-(3-chloro-4-methylbenzyl)-3-((1-(2,6-dioxopiperidin-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)amino)benzamide",,Preparation,1,65,Michael Addition,,"1,4-dioxane",80164639; Patent; DANA FARBER CANCER INSTITUTE; WO2020/117759; A1; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 00162; 00179-00180; 00335-00336,,triethylamine,,,,,,,,,85,Method A: Base-promoted Michael addition,"General procedure: In an 8-mL vial, nucleophile NR2 (0.348 mmol, 1.0 equiv), which was commercially available or prepared in advance as described below, was dissolved in dioxane (1 mL). A solution of",
Cc1ccc(CNC(=O)Cc2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)cc1Cl,,Cc1ccc(CNC(=O)Cc2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)cc1Cl>>,54421321,1,34,half reaction|has preparation,,"N-(3-chloro-4-methylbenzyl)-2-(3-((1-(2,6-dioxopiperidin-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)amino)phenyl)acetamide",,Preparation,1,65,Michael Addition,,"1,4-dioxane",80164639; Patent; DANA FARBER CANCER INSTITUTE; WO2020/117759; A1; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 00162; 00179-00180; 00337-00338,,triethylamine,,,,,,,,,86,Method A: Base-promoted Michael addition,"General procedure: In an 8-mL vial, nucleophile NR2 (0.348 mmol, 1.0 equiv), which was commercially available or prepared in advance as described below, was dissolved in dioxane (1 mL). A solution of",
Cc1ccc(NC(=O)Nc2cccc3c(NC4=CC(=O)N(C5CCC(=O)NC5=O)C4=O)cccc23)cc1Cl,,Cc1ccc(NC(=O)Nc2cccc3c(NC4=CC(=O)N(C5CCC(=O)NC5=O)C4=O)cccc23)cc1Cl>>,54421322,1,34,half reaction|has preparation,,"1-(3-chloro-4-methylphenyl)-3-(5-((1-(2,6-dioxopiperidin-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)amino)naphthalen-1-yl)urea",,Preparation,1,65,Michael Addition,,"1,4-dioxane",80164639; Patent; DANA FARBER CANCER INSTITUTE; WO2020/117759; A1; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 00162; 00179-00180; 00339-00340,,triethylamine,,,,,,,,,87,Method A: Base-promoted Michael addition,"General procedure: In an 8-mL vial, nucleophile NR2 (0.348 mmol, 1.0 equiv), which was commercially available or prepared in advance as described below, was dissolved in dioxane (1 mL). A solution of",
Cc1ccc(NC(=O)COc2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)cc1Cl,,Cc1ccc(NC(=O)COc2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)cc1Cl>>,54421323,1,34,half reaction|has preparation,,"N-(3-chloro-4-methylphenyl)-2-(3-((1-(2,6-dioxopiperidin-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)amino)phenoxy)acetamide",,Preparation,1,65,Michael Addition,,"1,4-dioxane",80164639; Patent; DANA FARBER CANCER INSTITUTE; WO2020/117759; A1; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 00162; 00179-00180; 00341-00342,,triethylamine,,,,,,,,,88,Method A: Base-promoted Michael addition,"General procedure: In an 8-mL vial, nucleophile NR2 (0.348 mmol, 1.0 equiv), which was commercially available or prepared in advance as described below, was dissolved in dioxane (1 mL). A solution of",
Cc1ccc(NC(=O)NCCc2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)cc1C(F)(F)F,,Cc1ccc(NC(=O)NCCc2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)cc1C(F)(F)F>>,54421324,1,34,half reaction|has preparation,,"1-(3-((1-(2,6-dioxopiperidin-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)amino)phenethyl)-3-(4-methyl-3-(trifluoromethyl)phenyl)urea",,Preparation,1,65,Michael Addition,,"1,4-dioxane",80164639; Patent; DANA FARBER CANCER INSTITUTE; WO2020/117759; A1; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 00162; 00179-00180; 00343-00344,,triethylamine,,,,,,,,,89,Method A: Base-promoted Michael addition,"General procedure: In an 8-mL vial, nucleophile NR2 (0.348 mmol, 1.0 equiv), which was commercially available or prepared in advance as described below, was dissolved in dioxane (1 mL). A solution of",
Cc1ccc(N(C)C(=O)CCc2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)cc1Cl,,Cc1ccc(N(C)C(=O)CCc2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)cc1Cl>>,54421325,1,34,half reaction|has preparation,,"N-(3-chloro-4-methylphenyl)-3-(3-((1-(2,6-dioxopiperidin-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)amino)phenyl)-N-methylpropanamide",,Preparation,1,65,Michael Addition,,"1,4-dioxane",80164639; Patent; DANA FARBER CANCER INSTITUTE; WO2020/117759; A1; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 00162; 00179-00180; 00345-00346,,triethylamine,,,,,,,,,90,Method A: Base-promoted Michael addition,"General procedure: In an 8-mL vial, nucleophile NR2 (0.348 mmol, 1.0 equiv), which was commercially available or prepared in advance as described below, was dissolved in dioxane (1 mL). A solution of",
Cc1ccc(NC(=O)NCc2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)cc1C(F)(F)F,,Cc1ccc(NC(=O)NCc2cccc(NC3=CC(=O)N(C4CCC(=O)NC4=O)C3=O)c2)cc1C(F)(F)F>>,54421326,1,34,half reaction|has preparation,,"1-(3-((1-(2,6-dioxopiperidin-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)amino)benzyl)-3-(4-methyl-3-(trifluoromethyl)phenyl)urea",,Preparation,1,65,Michael Addition,,"1,4-dioxane",80164639; Patent; DANA FARBER CANCER INSTITUTE; WO2020/117759; A1; (2020);,Copyright (C) 2025 Elsevier Life Sciences IP Limited except certain content provided by third parties. Reaxys is a trademark of Elsevier Life Sciences IP Limited.,,,,Paragraph 00162; 00179-00180; 00347-00348,,triethylamine,,,,,,,,,91,Method A: Base-promoted Michael addition,"General procedure: In an 8-mL vial, nucleophile NR2 (0.348 mmol, 1.0 equiv), which was commercially available or prepared in advance as described below, was dissolved in dioxane (1 mL). A solution of",
